Call ID,Timestamp,Call Type,Call Duration (min),Call Reason,Resolution Status,CSAT Score,First Call Resolution,Agent ID,Agent Name,Agent Tenure (months),Skill Level,Languages,Team,Customer ID,Customer Location,Customer Type,Account Age (days),Contact Channel,Day of Week,Hour of Day,Queue Wait Time (min),Call Transfer Count,Sentiment Score,Escalation Level,Callback Requested,Dropped Call,Hold Time (min)
f066d848-89b9-4a03-86dc-f1071073803b,2/13/2024 9:00:00 AM,Inbound,9,Overcharge,Resolved,2,True,0e37f8bc-8710-494a-a1b3-86937268fa19,Jennifer Mckinney,4,Tier 2,Mandarin,Billing Support,feb62dcf-6cae-449d-a82a-91df55768050,Nunezburgh,New,682,Phone,Tuesday,9,14,0,0.42,Tier 1,False,False,19
61b44298-6aad-4bc5-9732-b908c1953de2,3/19/2024 2:00:00 AM,Outbound,7,App Issue,Resolved,9,False,adc120b9-d018-4834-87eb-af7c52d16105,Donna Johnson,19,Tier 2,"French, Mandarin",Technical Support,e997c924-edfc-4f7a-9349-cba1d3cbd02b,Jaredfurt,New,669,App,Tuesday,2,0,0,0.17,Tier 1,True,False,9
de1554f7-1586-413e-8791-b04beae15bbb,4/10/2024 5:00:00 AM,Outbound,6,Info Request,Resolved,9,True,e0d8fca7-59f1-4021-9802-c3284fcd5fae,Sally Richardson,43,Tier 3,Mandarin,General Support,40c7b621-6cc7-4768-96e3-9c4539c273b6,Port Hannah,VIP,199,Phone,Wednesday,5,0,0,0.38,Tier 1,False,False,1
4edb385e-6233-4b68-bc73-97b6ccdc909e,11/3/2024 12:00:00 AM,Inbound,2,Overcharge,Escalated,2,True,bc63d3c2-c4bf-4cf5-a7e3-b4d983c0603e,Tammy Ramsey,28,Tier 3,French,Billing Support,21011fbb-307d-4790-a808-f37d230dcaa2,South Kara,Returning,621,WhatsApp,Sunday,0,10,1,-0.06,Tier 3,False,False,16
f03b4840-2715-4344-9a29-0757e16178dd,6/18/2024 6:00:00 PM,Outbound,8,Overcharge,Resolved,8,True,a00d2ee9-6a48-4dca-9db6-87d6efc1b80f,Joseph Horne,8,Tier 3,"English, Mandarin",Billing Support,752fa470-8d98-433e-a8b3-8e6052f1db63,West Kimberly,New,910,Web,Tuesday,18,0,0,-0.22,Tier 1,False,False,12
51d8c910-b801-4f59-9adf-e0b12e25ca35,6/7/2024 5:00:00 PM,Outbound,1,Service Down,Resolved,7,True,ea58ac69-4f76-43fb-bcc5-064f8d390416,Joanna Smith,47,Tier 3,"Spanish, English",Technical Support,925e885b-2966-4cce-890d-add8d123dc2f,East Loritown,VIP,489,Web,Friday,17,0,0,-0.25,Tier 1,True,False,8
70da0843-f2dc-4c2c-ad7c-b7fb18e67eb6,8/27/2024 11:00:00 PM,Outbound,1,Cancellation,Resolved,8,True,f4872298-13f7-445d-af77-3f5a2207c844,Ricky Wright,32,Tier 1,"French, English",Retention,1c9932b9-708b-4902-acb1-0d15c025598f,New Caitlinland,VIP,277,WhatsApp,Tuesday,23,0,0,1,Tier 1,False,False,1
da2c1812-b199-4f41-8fdd-047717411da0,1/4/2024 5:00:00 AM,Outbound,4,Product Inquiry,Resolved,7,True,a19dc528-cb98-4c66-9195-d511d18eca81,Karen Bennett,16,Tier 3,"English, Mandarin",Sales,0481e3f5-66bd-40e6-98c3-ca2b31e41336,Port Kathleen,VIP,25,Phone,Thursday,5,0,0,0.25,Tier 1,False,False,8
b505a179-566a-4c9e-afc6-e117e9fde177,11/13/2024 5:00:00 PM,Inbound,12,Info Request,Resolved,2,False,166a5012-68a7-46e9-a6e0-a0028120ef28,Robert Smith,10,Tier 1,English,General Support,d6c6ff9e-4d23-4f52-86b6-51033c0bf6fa,East Gregfurt,Returning,450,Phone,Wednesday,17,10,0,1,Tier 1,False,False,7
b9d0ab62-d119-4fa7-8ea7-76f69ca7b00d,2/6/2024 8:00:00 AM,Inbound,12,App Issue,Resolved,4,False,97c91344-8db7-48aa-a42a-9880f3496e61,Brian Mayer,23,Tier 2,English,Technical Support,fbc2b7b8-6286-41a0-a68d-c15cf564337f,North Jenniferberg,Returning,334,Phone,Tuesday,8,11,0,-0.65,Tier 1,False,False,9
a0a9ed8e-9451-4950-8922-dec30bb88643,6/11/2024 4:00:00 AM,Inbound,6,Service Down,Resolved,9,True,f94f4f17-495c-4d7b-9c4d-fe564c18c05b,Jeffrey Lindsey,38,Tier 3,Spanish,Technical Support,a63a9f03-6d7c-479c-87c8-54dcd7d5c2af,Jameschester,New,889,Phone,Tuesday,4,7,0,-0.09,Tier 1,False,False,7
62ac9f29-bc85-49f7-a65d-3f6987bf6a80,3/10/2024 8:00:00 PM,Outbound,14,Setup Help,Resolved,9,False,a108ce3b-b10c-4cc0-93fe-7b3c9a811f56,Rebecca Anderson,46,Tier 2,"Spanish, Mandarin",Technical Support,f8267158-ae1b-44c4-9549-a81c5be5ecef,Timothyview,Returning,618,App,Sunday,20,0,0,0.3,Tier 1,False,False,2
95e18383-ec7b-4e7d-85d6-8fb359029d9e,10/13/2024 2:00:00 AM,Outbound,1,Contract Termination,Resolved,10,True,059ba1a8-cd2c-4081-9be5-7efd3d6cb4fe,Jamie Mills,28,Tier 2,Spanish,Retention,fb170676-85f4-4dcf-b364-7b27b7c00dbb,East Jesseport,VIP,691,Web,Sunday,2,0,0,-0.25,Tier 1,False,False,0
af8d7860-61be-45bb-8a69-3b278545aef7,11/27/2024 1:00:00 PM,Inbound,8,Cancellation,Escalated,7,True,d7e9ea04-155f-4aa2-9494-67773a288462,Catherine Burke,20,Tier 1,Spanish,Retention,cc51423f-4180-4430-b1ee-be1f9744f1af,Stoneville,New,872,Phone,Wednesday,13,0,2,-0.19,Tier 3,False,False,8
59c7154a-4a9c-4874-a333-7d1792336217,7/17/2024 5:00:00 PM,Outbound,13,General Inquiry,Resolved,6,True,8cf83fac-9b99-4995-aba7-094aa4e569a9,Brooke Payne,36,Tier 3,English,General Support,5bca6c0e-f22b-4664-9f91-fc01eb38c6d2,North Marissa,VIP,542,WhatsApp,Wednesday,17,0,0,-0.14,Tier 1,False,False,9
c49c6616-a92f-4ed9-b4d4-c2272b8b6e20,1/18/2024 3:00:00 PM,Outbound,7,Overcharge,Resolved,1,True,5c179139-bbb6-4b6a-a5aa-d24e999397f7,Jill Fox,48,Tier 2,"Spanish, French",Billing Support,9ac3b9a2-57b3-4510-9600-a9496903f56b,Hudsonborough,VIP,744,App,Thursday,15,0,0,-0.78,Tier 1,False,False,17
8d9187ea-fef9-44ff-a5cb-49f5f19c5bf3,3/14/2024 3:00:00 AM,Inbound,6,Billing Issue,Escalated,9,True,225b834c-b0fd-445b-b2c9-9be5868b56f8,Alexandra Mclean,33,Tier 3,English,Billing Support,993ac482-4a7e-4cb0-b16d-6d3750dbc98e,Lake Ashley,VIP,359,Phone,Thursday,3,3,2,-0.79,Tier 3,True,False,3
821f7efa-bb26-4a12-b4c2-cee24014e244,1/11/2024 9:00:00 AM,Outbound,2,Service Down,Resolved,9,True,fe09e43a-82a4-46f8-992d-5fef81c8e9d5,Adam Crawford,49,Tier 2,"French, Spanish",Technical Support,27fa5e34-20e4-4e0a-ac1a-75d464f5223c,Lake Josephchester,New,252,App,Thursday,9,0,0,0.6,Tier 1,False,False,2
b484c021-0c78-495d-a9d7-b1e8071d3095,12/18/2024 9:00:00 PM,Outbound,1,Contract Termination,Resolved,5,True,6cd223df-4e22-4f2a-ba5a-2580430fe982,Meghan Torres,17,Tier 1,"English, Mandarin",Retention,c7343aca-dd9e-47ec-b2b3-c478b9e1d564,Lake Donald,Returning,263,WhatsApp,Wednesday,21,0,0,0.05,Tier 1,False,False,4
86125234-935f-4cb9-be86-c10ac18c4134,8/30/2024 2:00:00 AM,Inbound,3,Setup Help,Resolved,9,True,e3bc90d3-4148-44ce-a686-36ce6cbf19dd,Jerry Berry,17,Tier 2,"Spanish, English",Technical Support,43f3d820-f398-4b4b-8737-751a0873934b,Timothyport,New,612,WhatsApp,Friday,2,1,0,1,Tier 1,False,False,4
9f9ed9a5-a75f-45bd-a799-49c368499e87,6/17/2024 4:00:00 PM,Inbound,20,New Order,Resolved,5,True,52590c69-8bde-4254-871b-4c8eb80f7180,Michael Gray,14,Tier 3,"Mandarin, Spanish",Sales,b2e3b158-8500-48d9-a48e-c19277aaded3,Sandrabury,VIP,779,Web,Monday,16,12,0,0.43,Tier 1,False,False,8
7f778d4a-934f-4c2a-98e3-97db57465be1,10/20/2024 2:00:00 AM,Inbound,5,App Issue,Resolved,6,True,b86858f5-d7f8-474d-9a8b-c9fbee1ae090,Erin Morgan,55,Tier 2,Mandarin,Technical Support,7a98fc57-606b-4256-a59e-dcad6d526e92,Susanside,New,291,App,Sunday,2,10,0,-0.52,Tier 1,False,False,5
f5aa4bd8-a4b9-438e-a331-dfec0cdca188,7/18/2024 11:00:00 AM,Inbound,2,Service Down,Resolved,9,True,3f0731e3-28bc-4639-8cf2-8d4d8ce53562,Thomas Bailey,41,Tier 1,"Mandarin, English",Technical Support,a472deac-3424-4a68-b4af-9d9ab7baf7ae,Royfort,VIP,254,App,Thursday,11,6,0,0.46,Tier 1,False,False,7
f2ff70fd-fffc-468c-892d-3d4264831555,4/25/2024 8:00:00 AM,Outbound,3,Cancellation,Escalated,10,True,3f395f74-890e-4a43-9fac-88d0f53f650a,Sarah Taylor,27,Tier 1,"Mandarin, French",Retention,c8d3cd5c-c68c-4dc3-a58d-e5f9558e3266,Lake John,VIP,253,WhatsApp,Thursday,8,0,2,-0.14,Tier 2,False,False,3
61dcfbd8-3403-42fa-8085-2ea7a399e1cd,3/1/2024 7:00:00 PM,Inbound,4,Overcharge,Escalated,2,True,d8f51120-ab41-4459-b84c-d3d5a1f66af9,George Morrison,54,Tier 3,"Spanish, English",Billing Support,6350f970-f276-460d-90bf-641727451996,West Normafort,New,990,Web,Friday,19,10,1,-1,Tier 2,False,False,9
d21b5cc2-0d8c-4b7b-996f-653cd62eb566,9/11/2024 9:00:00 PM,Outbound,15,Upgrade,Resolved,10,True,3288be40-5806-4148-a621-fd50541849d0,Martha Diaz,49,Tier 3,Mandarin,Sales,745e0a3b-fa07-4984-9028-6cc402f5a0df,South Markchester,Returning,356,Phone,Wednesday,21,0,0,-0.68,Tier 1,False,False,8
656dd215-a6ef-49e2-86a6-56160d095e8d,12/22/2024 5:00:00 PM,Inbound,3,App Issue,Resolved,5,True,e23065c1-8a5d-4172-9a4a-ebc2e45073b0,Erin Kim,39,Tier 2,"English, Mandarin",Technical Support,755fcdb2-3fac-4f80-92af-1a20b174b845,Samanthamouth,Returning,587,Web,Sunday,17,14,0,0.65,Tier 1,False,False,3
8c8092cc-6c4f-4e61-8202-5378f94b1aca,2/15/2024 6:00:00 AM,Inbound,1,Billing Issue,Resolved,5,True,f7807889-4e1c-4fa0-b1f7-7321a33a3787,Sarah Durham,53,Tier 2,Mandarin,Billing Support,0f774953-d4c2-4485-bd5a-7a1d3c551212,Port Michael,VIP,980,App,Thursday,6,2,0,0.63,Tier 1,False,False,18
88327e76-89b0-4873-a4a7-33bb9193e269,1/12/2024 9:00:00 PM,Outbound,24,Product Inquiry,Resolved,10,True,97aab9dc-9a9e-4c7c-9c12-b2af611ccab4,James Cardenas,29,Tier 3,Spanish,Sales,135d8f31-84c1-40f0-a622-f2de6d6e265a,Monicastad,New,469,Web,Friday,21,0,0,-0.43,Tier 1,False,False,4
e312aa2b-8faf-4d4a-bc06-9f78a373acfe,2/7/2024 1:00:00 AM,Outbound,13,General Inquiry,Resolved,10,False,da61400e-615a-456e-9896-b8efdfd71392,Phillip Salazar,55,Tier 1,"Mandarin, French",General Support,8c9cc45d-934a-49fd-b5a3-8f2b948b67ad,New Michael,VIP,154,WhatsApp,Wednesday,1,0,0,0.73,Tier 1,False,False,7
83e9d981-6095-4a65-9fdb-024d3287e02b,8/29/2024 11:00:00 AM,Outbound,4,App Issue,Resolved,1,True,3651335c-6928-4561-836f-f6f145754d8f,Kathy Myers,48,Tier 3,"Spanish, French",Technical Support,27c1c5eb-28b0-404f-89a8-e285c3aa2efb,New Andrew,Returning,740,WhatsApp,Thursday,11,0,0,1,Tier 1,False,False,6
72df08b4-94ba-4725-82f1-3669805637a6,3/28/2024 10:00:00 AM,Inbound,14,Product Inquiry,Resolved,5,True,130aa829-7a2c-42c4-ba47-7c3834f9da0a,David Flores Jr.,25,Tier 1,"English, Mandarin",Sales,244d49b4-8e0c-4984-9dc3-223eff5f85fc,East Daniel,New,803,App,Thursday,10,3,0,0.34,Tier 1,False,False,5
6b0f5502-1683-4a8e-8666-a5a0f311e868,8/25/2024 3:00:00 AM,Inbound,2,General Inquiry,Resolved,9,False,734aa271-5b14-40c5-a5a1-896afa6382a0,Sydney Hunter,1,Tier 1,Spanish,General Support,c9544d26-10f1-4aba-8b73-38b296473353,Danachester,New,72,Phone,Sunday,3,3,0,-0.53,Tier 1,False,False,0
784a876e-cdbb-409b-80f9-39a8f25086ea,5/12/2024 9:00:00 PM,Outbound,8,Cancellation,Resolved,8,False,d648a86d-34cd-4776-945c-56e798e1ec6a,Matthew Lynch,3,Tier 3,English,Retention,b23bf230-0b56-4aaa-9e2d-b3c20ce71f70,Port Carlosville,Returning,868,WhatsApp,Sunday,21,0,0,0.2,Tier 1,False,False,1
c324c9c2-9f2e-45b4-bbb2-7a2492205dbe,9/11/2024 12:00:00 AM,Outbound,7,New Order,Resolved,10,True,728fc3a5-07ea-4147-81b8-d1664599e7f5,Phillip Hogan,36,Tier 1,Mandarin,Sales,abcc881a-71d5-480e-9975-37136fb02fba,Isaacmouth,VIP,63,WhatsApp,Wednesday,0,0,0,0.51,Tier 1,False,False,0
bdd0fc3d-0d80-4fa8-b9cb-70dc7ab87880,8/2/2024 2:00:00 PM,Inbound,16,New Order,Resolved,7,True,5b4a9345-c2cf-48cc-938c-5c2066579793,Craig Haley,13,Tier 1,French,Sales,26102c9c-1d24-40ff-96e4-321b8561181a,New Chris,New,714,Web,Friday,14,7,0,-0.25,Tier 1,False,False,9
c18ebb1c-aeae-4801-a0b1-c756cc860b5d,3/28/2024 5:00:00 AM,Outbound,3,Contract Termination,Resolved,4,True,f6396e5b-b88b-42f8-ab9b-aa4613d762b4,Xavier Hansen,29,Tier 2,Spanish,Retention,5a47a26d-74f2-45b4-98bf-a1ca65995483,Andrewville,VIP,724,Phone,Thursday,5,0,0,0.27,Tier 1,False,False,0
f61f8e1b-ddb0-4643-9157-be17b96d07ce,3/9/2024 10:00:00 AM,Outbound,8,Refund,Resolved,8,True,6fa04988-660c-4625-9e1d-6cd32000593c,Andrea Hebert,53,Tier 2,English,Billing Support,f4795aec-a3e5-42c9-919a-a3b1759ab40b,Buckleyport,Returning,866,App,Saturday,10,0,0,0.24,Tier 1,True,False,11
78392999-2b75-4b91-aa5e-eeb77648a5d2,8/14/2024 7:00:00 AM,Outbound,2,Product Inquiry,Escalated,4,True,7b05c49a-daf9-4027-9621-b44b80c30950,John Williams,60,Tier 1,"English, French",Sales,16bfee95-f8e6-4a70-bb92-ef050ed6685d,New Stephanie,Returning,937,Web,Wednesday,7,0,1,-0.64,Tier 2,False,False,8
64d1e5db-7d74-4baf-a4a0-1fd9f3ad8a74,12/2/2024 1:00:00 AM,Inbound,1,Service Down,Resolved,9,False,030d63ed-8303-417d-9f0c-610a85c4246c,Taylor Lawson,6,Tier 2,"Mandarin, French",Technical Support,b95cf1fa-e90c-4b4b-94f5-815cc419fbd8,Lake Michaelberg,VIP,273,Phone,Monday,1,4,0,0.56,Tier 1,False,False,5
b225dd16-4d1d-4e89-96db-ba9065f25ed4,9/29/2024 3:00:00 AM,Inbound,2,Service Down,Resolved,10,True,de8e9074-a3f7-424f-ae16-63e9b3d57bc0,Valerie Anderson,36,Tier 1,"French, Spanish",Technical Support,4cfa9d8c-f550-4c12-bf81-bace02510f22,Lake Dianaport,Returning,72,Web,Sunday,3,7,0,0.13,Tier 1,False,False,5
96363549-0710-469e-ac29-78c3faf70933,7/4/2024 8:00:00 AM,Inbound,5,Product Inquiry,Resolved,9,True,c53f3d7f-acff-4875-802a-9eaaa63839f4,Roberta Sheppard,8,Tier 1,Mandarin,Sales,5d7db428-2468-47f3-b043-2ebebd6589fe,Christianborough,Returning,831,Web,Thursday,8,4,0,0.19,Tier 1,False,False,1
53a19b7d-bfb9-4457-8991-11d9b5ddadf1,8/21/2024 9:00:00 PM,Outbound,6,Service Down,Resolved,3,True,fa3f6589-3766-4806-ada7-1ac566e6b41d,Deanna Valentine,46,Tier 2,French,Technical Support,d72850a3-0e47-44b0-81e1-6fcfd65d71f2,Port Darin,New,124,Phone,Wednesday,21,0,0,-0.52,Tier 1,False,False,9
692e3815-45f5-480b-8e34-e213dae377b2,3/19/2024 9:00:00 AM,Inbound,14,General Inquiry,Escalated,10,True,a6494d51-b850-437a-a504-51e3532dc3d8,Stephanie Cook,33,Tier 2,"Spanish, Mandarin",General Support,01f7a11c-032e-45d9-90d5-1b240d3bf596,Wheelermouth,New,41,Phone,Tuesday,9,4,1,0.92,Tier 2,False,True,9
e9e2d318-891d-4d90-a8c3-f2ae2adeeaff,9/25/2024 7:00:00 PM,Inbound,10,App Issue,Resolved,9,True,312f675e-6dba-4d88-b400-a35a32e3cd37,William Murray,15,Tier 3,"English, Mandarin",Technical Support,a6de25c6-9698-47e6-a909-0d354ec567df,Lake Brianna,VIP,707,App,Wednesday,19,5,0,0.53,Tier 1,False,False,7
991b0fbd-1232-4585-96e9-2af6e623089c,3/25/2024 1:00:00 PM,Outbound,12,Refund,Resolved,2,True,32ed47c1-5ddb-459a-8c3f-d498b0c66d95,Sherry Gibbs,32,Tier 3,English,Billing Support,80c9b851-66d2-4a4e-9f16-546441d815a9,New Jonathon,New,596,Web,Monday,13,0,0,0.98,Tier 1,False,False,4
73b3e5fe-2063-4948-b15c-8078fbba4cb7,8/15/2024 12:00:00 AM,Inbound,5,Service Down,Resolved,10,False,48997954-476b-442a-a230-8d165962c1fe,Maria Austin,53,Tier 2,"Mandarin, French",Technical Support,b8d4228d-3ad0-4fc5-8b2b-97c851379713,Alexisland,VIP,699,App,Thursday,0,12,0,0.4,Tier 1,False,False,2
698a2693-a906-4da4-8a07-e68034313730,2/21/2024 7:00:00 AM,Inbound,19,Contract Termination,Resolved,10,True,2c1b090f-e1fe-45a4-85a3-7104f2ce986a,Mario Hunt,51,Tier 1,Mandarin,Retention,4d630ed8-ca58-4a92-bf00-42109e75e58d,Moraborough,New,483,Phone,Wednesday,7,8,0,0.01,Tier 1,False,False,1
b7ebee67-9d2f-44dd-8c63-fe23107ef1f4,12/25/2024 3:00:00 AM,Outbound,4,Contract Termination,Escalated,10,True,b75cfb30-8761-44c5-955f-c69430755d63,Brian Hansen,47,Tier 2,"French, English",Retention,352b37f4-a277-45c2-89df-3cac23cc0f76,Rodriguezhaven,Returning,641,Web,Wednesday,3,0,2,0.12,Tier 2,False,False,5
8739edf0-88ed-4de2-b5d5-b4f122009a0d,4/14/2024 3:00:00 PM,Outbound,1,App Issue,Escalated,4,True,53ebd4ca-1b45-49d7-8c60-de3c1318d3ba,Joseph Brown,54,Tier 2,Mandarin,Technical Support,a25cc03b-ab97-4a3e-be5b-8b206ae7e1af,East Loritown,New,925,App,Sunday,15,0,2,0.12,Tier 3,False,True,1
a77fdafc-cc83-448f-badf-c025df4996f8,11/30/2024 1:00:00 PM,Outbound,8,Billing Issue,Escalated,9,True,3d0e0c58-d75f-4a75-9396-fdb0a505550d,Alexis Perkins,12,Tier 2,"Mandarin, English",Billing Support,b2fb66f0-f796-495d-8c15-d5ce86ae90c2,Lake Jonathanchester,New,463,Web,Saturday,13,0,2,-0.08,Tier 3,False,False,8
76fede00-4540-445e-8dd7-4f929a2ecda9,4/23/2024 5:00:00 AM,Inbound,10,Overcharge,Resolved,3,True,aa2fd77d-5bb3-44fe-880c-131a1bbd7e09,Elijah Schneider,36,Tier 1,"English, Spanish",Billing Support,a9fd004e-80f3-4955-9d43-952185fb1974,Lake Christineberg,New,431,App,Tuesday,5,5,0,0.56,Tier 1,False,False,9
64c1e35d-4d01-47b1-8385-1d7c42efc00b,3/16/2024 1:00:00 PM,Outbound,6,General Inquiry,Resolved,7,True,f7cff95d-6cdf-4908-8826-7720ee974cdb,Joseph Wilson,60,Tier 3,French,General Support,afec11c3-b993-45c4-a412-31538c9124d5,Port Richardborough,VIP,146,WhatsApp,Saturday,13,0,0,0.66,Tier 1,False,False,1
9dd989de-9680-4566-8d57-2efe9b402830,8/9/2024 9:00:00 AM,Outbound,18,New Order,Resolved,9,False,caabfae0-f2f7-430f-9be9-72c29fcee36e,Chelsea Clements,31,Tier 3,French,Sales,c7ce5a87-9934-42d5-8c62-3e86f0cc8546,Rachelberg,VIP,613,Web,Friday,9,0,0,-0.21,Tier 1,False,False,3
61f71ffe-183b-492e-9ca8-6778b777a21d,6/19/2024 4:00:00 PM,Inbound,19,Setup Help,Resolved,9,False,12810d88-0c8a-4c01-a50e-050eede5cf09,Mary Barry,54,Tier 3,French,Technical Support,40e971ef-985f-4d21-bb4c-fe9e4b4fef12,West Cristina,VIP,502,App,Wednesday,16,0,0,-0.12,Tier 1,False,False,9
fc01c3da-3a05-480f-9303-0777279ef8f0,9/27/2024 4:00:00 PM,Outbound,7,Overcharge,Resolved,8,False,30e673a7-683c-4903-b7c3-5d138e526144,Evan Ramos,31,Tier 1,"Spanish, Mandarin",Billing Support,93576660-046f-43b9-a6e7-168674430e88,New Derek,Returning,763,WhatsApp,Friday,16,0,0,0.35,Tier 1,False,False,17
c9e2d291-7478-4958-b8cf-6f400669714d,4/9/2024 9:00:00 PM,Outbound,2,New Order,Resolved,6,True,76200e7d-f73a-4f13-bca6-06453befcd7a,Gary Powers,18,Tier 3,"Spanish, English",Sales,f67dbde7-ce83-48da-af62-3dd0b3489540,Lake Kaitlyn,New,464,Web,Tuesday,21,0,0,0.48,Tier 1,False,False,7
5250592b-0e9f-43fb-93c7-301ef937d44d,4/28/2024 12:00:00 PM,Inbound,10,Billing Issue,Escalated,4,True,0f730a6f-a322-4114-bc6d-359d59155c91,William Murphy,54,Tier 1,"Spanish, Mandarin",Billing Support,de6fa4ae-058a-4d37-8091-86553737a952,Gibsonchester,New,744,Phone,Sunday,12,1,1,-0.64,Tier 2,False,False,5
fccb9187-e098-458b-9f2c-f564b80e4a06,1/26/2024 1:00:00 AM,Inbound,2,Upgrade,Resolved,10,True,fc0be7c7-e7b8-47f0-9532-aa0e97e02417,Michael Gilbert,4,Tier 2,"Spanish, French",Sales,e6346fff-4033-4ec8-9cb8-7b39fd51420a,South Shawn,VIP,26,App,Friday,1,9,0,0.23,Tier 1,False,False,7
968feeff-9660-4351-9038-bfa33194d745,9/28/2024 5:00:00 AM,Inbound,1,Overcharge,Resolved,1,True,9d8732bc-ef4a-4fc8-8633-f7f406dda8b8,Patrick Lopez,47,Tier 1,"French, Spanish",Billing Support,373eabdb-77e4-405b-8964-007ad0dbd648,Port John,VIP,907,App,Saturday,5,8,0,-0.6,Tier 1,False,False,4
7d04e6b0-55c9-4377-8f88-a3f74925cbfc,2/10/2024 2:00:00 PM,Inbound,17,General Inquiry,Resolved,10,True,6dd99345-8d86-48bb-9c4e-f15d3aacf56b,Jennifer Morgan,57,Tier 2,Spanish,General Support,af3bf9d8-606f-4589-8347-d9ab61a5814d,Port Austin,New,50,Phone,Saturday,14,12,0,0.43,Tier 1,False,False,0
840cd73a-7191-41c3-b48c-6fb940c9aa94,8/2/2024 12:00:00 AM,Inbound,4,New Order,Resolved,5,True,dc9f8402-9dae-4422-abe8-5c8812a4aeb3,Stephen Stewart,59,Tier 3,French,Sales,968c6a23-bd80-4a68-bb78-0f8dceac342a,Lake Nicholas,Returning,166,Phone,Friday,0,4,0,0.31,Tier 1,False,False,7
e2b71d88-ff4c-487a-a01b-fb036d9a83de,6/14/2024 3:00:00 PM,Outbound,8,Refund,Escalated,1,True,613f5ba0-e65d-4bf8-87e9-861c45c69daa,Amy Rogers,2,Tier 1,Mandarin,Billing Support,6af196bc-4570-4adc-aa9b-4a80a591c332,Freemanchester,New,327,App,Friday,15,0,1,-0.8,Tier 3,False,False,5
5df25512-ace5-4172-aff9-9124420a60f5,12/17/2024 12:00:00 PM,Inbound,8,Upgrade,Resolved,9,True,b212224d-8c69-4d56-94d0-a1c5843a1794,Lisa Christensen,48,Tier 2,"Spanish, English",Sales,01612eea-f505-4976-8956-6c7a58de11fe,Dianaton,VIP,603,WhatsApp,Tuesday,12,8,0,0.18,Tier 1,False,False,3
5ce01e72-ef09-47b9-a621-494c189eb548,10/3/2024 5:00:00 PM,Inbound,1,App Issue,Resolved,4,False,559b3af0-5498-4d0b-bf5b-fbe4e8135472,Andrea Wright,44,Tier 2,"Spanish, English",Technical Support,6029036c-3e8e-449f-aa33-f0a3e7b7ad76,Lake Janet,VIP,567,Phone,Thursday,17,1,0,-0.19,Tier 1,False,False,9
57a1024c-70a9-4de5-afbe-0385d6f7b39a,6/9/2024 8:00:00 AM,Inbound,3,Upgrade,Resolved,10,True,2588ff35-f43e-487f-8869-055d3489841f,Ashley Hill,9,Tier 2,"English, Spanish",Sales,5056201f-7a88-4aa3-8f5b-ef8423e674ab,South Mary,New,777,App,Sunday,8,12,0,0.47,Tier 1,False,False,9
ab4ec8da-eb52-4d61-aa86-b6ad08af1e37,9/4/2024 8:00:00 AM,Outbound,14,Upgrade,Resolved,10,True,d07bab17-17af-46ff-be0b-1b6dd55ae812,Gabriel Evans,56,Tier 2,"Spanish, Mandarin",Sales,210d43c4-b6f1-45a5-bbec-d0b4a4143c8b,New Cassandra,Returning,535,WhatsApp,Wednesday,8,0,0,0.94,Tier 1,True,False,0
eb7574a5-c33d-48eb-9c24-f01458860392,3/17/2024 6:00:00 PM,Outbound,20,App Issue,Escalated,9,False,526cf161-f283-4d27-bcc3-8711a325cd0d,Jacob Rangel,8,Tier 1,Spanish,Technical Support,174f394b-52c0-4a1b-a32a-ffc41524e8cc,North Joshua,VIP,701,Web,Sunday,18,0,2,-0.34,Tier 2,False,False,4
77807f91-ef5c-4ee2-9552-d509dc71e211,11/8/2024 4:00:00 AM,Outbound,5,Setup Help,Resolved,5,True,309be32b-b712-4b76-ab68-cf62aa565d3f,Curtis Mora,4,Tier 1,"English, Spanish",Technical Support,b75ce6bb-4456-4159-8df6-d5c1263f5c3b,Murrayhaven,VIP,675,Phone,Friday,4,0,0,0.21,Tier 1,False,False,0
fb670d93-47ad-4228-974b-cb04b46dc202,7/4/2024 4:00:00 AM,Outbound,2,Refund,Resolved,5,True,b3f0eade-f00b-4527-9231-6463ea6d4e41,Jason Gonzalez,17,Tier 2,Mandarin,Billing Support,59593d82-c115-44b9-94b7-dac1e412c623,Maryside,New,231,Web,Thursday,4,0,0,0.08,Tier 1,False,False,4
d6bec5f8-60ab-43ae-9a5f-f74427102aae,9/23/2024 10:00:00 AM,Inbound,9,Service Down,Resolved,7,True,1bd94239-fb1d-49c9-bc64-2881ea8aa4ee,Christina Adams,15,Tier 1,"Spanish, French",Technical Support,bf660e56-5439-4bad-b788-369142f7382f,West Davidborough,Returning,981,Phone,Monday,10,4,0,0.25,Tier 1,False,False,8
513e7a89-5574-494c-b3c5-4ea19ba5ebcb,2/22/2024 8:00:00 AM,Inbound,4,Billing Issue,Resolved,2,True,c2129d4c-9a8b-4919-b853-60518d273e8a,Ryan Thompson,49,Tier 2,Mandarin,Billing Support,6bf41bb5-5509-4456-8c84-f7328b97f021,Port Kendraville,VIP,585,Web,Thursday,8,6,0,0.44,Tier 1,False,False,10
